file_version,subject,condition,session,task_start_time,block,trial,phase,event_name,event_code,wall_clock,t_rel_sec,duration_to_next,rt,value_shown,entered_value,correct,key_name,device,note,json,screen_index,ifi,refresh_hz,pd_used,rt_from_audio,remembered
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ1_OFF","116","2026-05-11 12:53:19.572166","91.946191","0.000000","","1","","","","keyboard","digit#1 off","{""value"":1,""note"":""digit#1 off"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX1_ON","201","2026-05-11 12:53:19.573304","91.946191","1.943954","","","","","","keyboard","after digit#1","{""note"":""after digit#1""}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX1_OFF","216","2026-05-11 12:53:21.510909","93.890145","0.046392","","","","","","keyboard","after digit#1","{""note"":""after digit#1"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ2_ON","102","2026-05-11 12:53:21.562296","93.936537","1.289278","","4","","","","keyboard","digit#2 shown","{""value"":4,""note"":""digit#2 shown"",""pd_used"":1}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","PROBE_COUNT_OK_2","71","2026-05-11 12:53:23.251516","95.225815","0.490178","11.319145","slot#2","4","1","","keyboard","probe_digit#2","{""value"":""slot#2"",""entered"":4,""rt"":11.31914549999783,""note"":""probe_digit#2""}","2","0.016667","60.000000","1","1.2131",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ2_OFF","117","2026-05-11 12:53:23.345162","95.715992","0.000000","","4","","","","keyboard","digit#2 off","{""value"":4,""note"":""digit#2 off"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX2_ON","202","2026-05-11 12:53:23.346032","95.715992","1.604328","","","","","","keyboard","after digit#2","{""note"":""after digit#2""}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX2_OFF","217","2026-05-11 12:53:24.941017","97.320321","0.046467","","","","","","keyboard","after digit#2","{""note"":""after digit#2"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ3_ON","103","2026-05-11 12:53:24.992468","97.366787","5.145041","","5","","","","keyboard","digit#3 shown","{""value"":5,""note"":""digit#3 shown"",""pd_used"":1}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","PROBE_COUNT_OK_3","71","2026-05-11 12:53:30.707912","102.511828","0.660986","18.605159","slot#3","5","1","","keyboard","probe_digit#3","{""value"":""slot#3"",""entered"":5,""rt"":18.605159200000344,""note"":""probe_digit#3""}","2","0.016667","60.000000","1","2.1502",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ3_OFF","118","2026-05-11 12:53:30.801715","103.172815","0.000000","","5","","","","keyboard","digit#3 off","{""value"":5,""note"":""digit#3 off"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX3_ON","203","2026-05-11 12:53:30.802515","103.172815","1.557330","","","","","","keyboard","after digit#3","{""note"":""after digit#3""}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX3_OFF","218","2026-05-11 12:53:32.350678","104.730145","0.045834","","","","","","keyboard","after digit#3","{""note"":""after digit#3"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ4_ON","104","2026-05-11 12:53:32.402196","104.775980","1.826438","","4","","","","keyboard","digit#4 shown","{""value"":4,""note"":""digit#4 shown"",""pd_used"":1}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","PROBE_COUNT_OK_4","71","2026-05-11 12:53:34.681831","106.602418","0.544134","22.695749","slot#4","4","1","","keyboard","probe_digit#4","{""value"":""slot#4"",""entered"":4,""rt"":22.695748700003605,""note"":""probe_digit#4""}","2","0.016667","60.000000","1","1.6504",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ4_OFF","119","2026-05-11 12:53:34.775596","107.146552","0.000000","","4","","","","keyboard","digit#4 off","{""value"":4,""note"":""digit#4 off"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX4_ON","204","2026-05-11 12:53:34.776406","107.146552","1.857697","","","","","","keyboard","after digit#4","{""note"":""after digit#4""}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX4_OFF","219","2026-05-11 12:53:36.624975","109.004248","0.046164","","","","","","keyboard","after digit#4","{""note"":""after digit#4"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ5_ON","105","2026-05-11 12:53:36.676200","109.050413","1.903668","","3","","","","keyboard","digit#5 shown","{""value"":3,""note"":""digit#5 shown"",""pd_used"":1}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","PROBE_COUNT_OK_5","71","2026-05-11 12:53:39.095931","110.954080","0.606321","27.047411","slot#5","3","1","","keyboard","probe_digit#5","{""value"":""slot#5"",""entered"":3,""rt"":27.047411300001841,""note"":""probe_digit#5""}","2","0.016667","60.000000","1","1.8602",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ5_OFF","120","2026-05-11 12:53:39.189751","111.560401","0.000000","","3","","","","keyboard","digit#5 off","{""value"":3,""note"":""digit#5 off"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX5_ON","205","2026-05-11 12:53:39.190579","111.560401","1.931696","","","","","","keyboard","after digit#5","{""note"":""after digit#5""}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX5_OFF","220","2026-05-11 12:53:41.112762","113.492097","0.046204","","","","","","keyboard","after digit#5","{""note"":""after digit#5"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ6_ON","106","2026-05-11 12:53:41.164052","113.538301","1.741149","","8","","","","keyboard","digit#6 shown","{""value"":8,""note"":""digit#6 shown"",""pd_used"":1}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","PROBE_COUNT_OK_6","71","2026-05-11 12:53:43.342767","115.279450","0.527704","31.372781","slot#6","8","1","","keyboard","probe_digit#6","{""value"":""slot#6"",""entered"":8,""rt"":31.372781300000497,""note"":""probe_digit#6""}","2","0.016667","60.000000","1","1.6644",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ6_OFF","121","2026-05-11 12:53:43.436335","115.807154","0.000000","","8","","","","keyboard","digit#6 off","{""value"":8,""note"":""digit#6 off"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX6_ON","206","2026-05-11 12:53:43.437115","115.807154","1.699880","","","","","","keyboard","after digit#6","{""note"":""after digit#6""}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX6_OFF","221","2026-05-11 12:53:45.127715","117.507034","0.046161","","","","","","keyboard","after digit#6","{""note"":""after digit#6"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ7_ON","107","2026-05-11 12:53:45.179038","117.553195","1.576172","","3","","","","keyboard","digit#7 shown","{""value"":3,""note"":""digit#7 shown"",""pd_used"":1}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","PROBE_COUNT_OK_7","71","2026-05-11 12:53:47.234656","119.129368","0.570039","35.222699","slot#7","3","1","","keyboard","probe_digit#7","{""value"":""slot#7"",""entered"":3,""rt"":35.222698700003093,""note"":""probe_digit#7""}","2","0.016667","60.000000","1","1.5055",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ7_OFF","122","2026-05-11 12:53:47.328214","119.699407","0.000000","","3","","","","keyboard","digit#7 off","{""value"":3,""note"":""digit#7 off"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX7_ON","207","2026-05-11 12:53:47.328979","119.699407","1.701578","","","","","","keyboard","after digit#7","{""note"":""after digit#7""}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX7_OFF","222","2026-05-11 12:53:49.021675","121.400985","0.046068","","","","","","keyboard","after digit#7","{""note"":""after digit#7"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ8_ON","108","2026-05-11 12:53:49.073045","121.447053","1.461209","","3","","","","keyboard","digit#8 shown","{""value"":3,""note"":""digit#8 shown"",""pd_used"":1}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","PROBE_COUNT_OK_8","71","2026-05-11 12:53:51.114027","122.908262","0.670742","39.001593","slot#8","3","1","","keyboard","probe_digit#8","{""value"":""slot#8"",""entered"":3,""rt"":39.001592699998582,""note"":""probe_digit#8""}","2","0.016667","60.000000","1","1.4054",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ8_OFF","123","2026-05-11 12:53:51.207806","123.579003","0.000000","","3","","","","keyboard","digit#8 off","{""value"":3,""note"":""digit#8 off"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX8_ON","208","2026-05-11 12:53:51.208556","123.579003","1.885393","","","","","","keyboard","after digit#8","{""note"":""after digit#8""}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX8_OFF","223","2026-05-11 12:53:53.084986","125.464396","0.046179","","","","","","keyboard","after digit#8","{""note"":""after digit#8"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ9_ON","109","2026-05-11 12:53:53.136303","125.510576","1.264238","","7","","","","keyboard","digit#9 shown","{""value"":7,""note"":""digit#9 shown"",""pd_used"":1}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","PROBE_COUNT_OK_9","71","2026-05-11 12:53:55.041260","126.774813","0.732147","42.868144","slot#9","7","1","","keyboard","probe_digit#9","{""value"":""slot#9"",""entered"":7,""rt"":42.868144300002314,""note"":""probe_digit#9""}","2","0.016667","60.000000","1","1.2184",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ9_OFF","124","2026-05-11 12:53:55.135373","127.506960","0.000000","","7","","","","keyboard","digit#9 off","{""value"":7,""note"":""digit#9 off"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX9_ON","209","2026-05-11 12:53:55.136185","127.506960","1.779945","","","","","","keyboard","after digit#9","{""note"":""after digit#9""}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX9_OFF","224","2026-05-11 12:53:56.907523","129.286905","0.045969","","","","","","keyboard","after digit#9","{""note"":""after digit#9"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ10_ON","110","2026-05-11 12:53:56.958902","129.332873","3.885540","","1","","","","keyboard","digit#10 shown","{""value"":1,""note"":""digit#10 shown"",""pd_used"":1}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","PROBE_COUNT_OK_10","71","2026-05-11 12:54:01.373085","133.218413","0.619290","49.311744","slot#10","1","1","","keyboard","probe_digit#10","{""value"":""slot#10"",""entered"":1,""rt"":49.311743899997964,""note"":""probe_digit#10""}","2","0.016667","60.000000","1","3.7646",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ10_OFF","125","2026-05-11 12:54:01.466935","133.837703","0.000000","","1","","","","keyboard","digit#10 off","{""value"":1,""note"":""digit#10 off"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX10_ON","210","2026-05-11 12:54:01.467736","133.837703","1.684316","","","","","","keyboard","after digit#10","{""note"":""after digit#10""}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX10_OFF","225","2026-05-11 12:54:03.142865","135.522019","0.046660","","","","","","keyboard","after digit#10","{""note"":""after digit#10"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ11_ON","111","2026-05-11 12:54:03.194788","135.568679","4.163316","","1","","","","keyboard","digit#11 shown","{""value"":1,""note"":""digit#11 shown"",""pd_used"":1}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","PROBE_COUNT_OK_11","71","2026-05-11 12:54:07.933103","139.731994","0.665679","55.825325","slot#11","1","1","","keyboard","probe_digit#11","{""value"":""slot#11"",""entered"":1,""rt"":55.8253251999995,""note"":""probe_digit#11""}","2","0.016667","60.000000","1","3.9688",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ11_OFF","126","2026-05-11 12:54:08.027037","140.397673","0.000000","","1","","","","keyboard","digit#11 off","{""value"":1,""note"":""digit#11 off"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX11_ON","211","2026-05-11 12:54:08.028024","140.397673","1.731946","","","","","","keyboard","after digit#11","{""note"":""after digit#11""}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX11_OFF","226","2026-05-11 12:54:09.750239","142.129620","0.045654","","","","","","keyboard","after digit#11","{""note"":""after digit#11"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ12_ON","112","2026-05-11 12:54:09.801972","142.175273","2.201164","","0","","","","keyboard","digit#12 shown","{""value"":0,""note"":""digit#12 shown"",""pd_used"":1}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","PROBE_COUNT_OK_12","71","2026-05-11 12:54:12.712726","144.376437","0.800667","60.469768","slot#12","0","1","","keyboard","probe_digit#12","{""value"":""slot#12"",""entered"":0,""rt"":60.469768200004182,""note"":""probe_digit#12""}","2","0.016667","60.000000","1","2.1146",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ12_OFF","127","2026-05-11 12:54:12.806291","145.177104","0.000000","","0","","","","keyboard","digit#12 off","{""value"":0,""note"":""digit#12 off"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX12_ON","212","2026-05-11 12:54:12.807037","145.177104","1.581243","","","","","","keyboard","after digit#12","{""note"":""after digit#12""}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX12_OFF","227","2026-05-11 12:54:14.378947","146.758347","0.046259","","","","","","keyboard","after digit#12","{""note"":""after digit#12"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ13_ON","113","2026-05-11 12:54:14.430351","146.804606","1.585554","","2","","","","keyboard","digit#13 shown","{""value"":2,""note"":""digit#13 shown"",""pd_used"":1}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","PROBE_COUNT_OK_13","71","2026-05-11 12:54:16.582060","148.390160","0.657009","64.483491","slot#13","2","1","","keyboard","probe_digit#13","{""value"":""slot#13"",""entered"":2,""rt"":64.483490600003279,""note"":""probe_digit#13""}","2","0.016667","60.000000","1","1.5349",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ13_OFF","128","2026-05-11 12:54:16.675465","149.047169","0.000000","","2","","","","keyboard","digit#13 off","{""value"":2,""note"":""digit#13 off"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX13_ON","213","2026-05-11 12:54:16.676259","149.047169","1.736946","","","","","","keyboard","after digit#13","{""note"":""after digit#13""}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX13_OFF","228","2026-05-11 12:54:18.404689","150.784115","0.045892","","","","","","keyboard","after digit#13","{""note"":""after digit#13"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ14_ON","114","2026-05-11 12:54:18.455898","150.830008","0.454443","","9","","","","keyboard","digit#14 shown","{""value"":9,""note"":""digit#14 shown"",""pd_used"":1}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","PROBE_COUNT_OK_14","71","2026-05-11 12:54:19.193293","151.284450","0.373490","67.377781","slot#14","9","1","","keyboard","probe_digit#14","{""value"":""slot#14"",""entered"":9,""rt"":67.377781299997878,""note"":""probe_digit#14""}","2","0.016667","60.000000","1","NaN",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ14_OFF","129","2026-05-11 12:54:19.286932","151.657941","0.000000","","9","","","","keyboard","digit#14 off","{""value"":9,""note"":""digit#14 off"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX14_ON","214","2026-05-11 12:54:19.287704","151.657941","1.690792","","","","","","keyboard","after digit#14","{""note"":""after digit#14""}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","POSTREAD_FIX14_OFF","229","2026-05-11 12:54:20.969399","153.348733","0.045970","","","","","","keyboard","after digit#14","{""note"":""after digit#14"",""pd_used"":0}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","DIGIT_READ15_ON","115","2026-05-11 12:54:21.020682","153.394702","1.636856","","2","","","","keyboard","digit#15 shown","{""value"":2,""note"":""digit#15 shown"",""pd_used"":1}","2","0.016667","60.000000","1","",""
"Sergio_G01_CNS-LLF5RV3D8","cpeeg02","ses02","20260511_125107","2026-05-11 12:51:47.579060","NaN","0","reading","PROBE_COUNT_OK_15","71","2026-05-11 12:54:23.092489","155.031558","0.525594","71.124889","slot#15","2","1","","keyboard","probe_digit#15","{""value"":""slot#15"",""entered"":2,""rt"":71.124889300001087,""note"":""probe_digit#15""}","2","0.016667","60.000000","1","1.5604",""
